return_id,order_id,return_date,return_reason,return_category,refund_amount,return_status,condition_after_return
R002417,O017462,2025-10-11,Damaged Product,Product Issue,5467.94,Approved,Opened
R002418,O017466,2026-03-20,Not as Expected,Customer Preference,1409.46,Approved,Damaged
R002419,O017476,2026-03-23,Missing Accessories,Product Issue,3233.17,Approved,Opened
R002420,O017497,2026-03-19,Product Quality Issue,Product Issue,1712.7,Approved,Opened
R002421,O017516,2026-04-27,Wrong Product,Product Issue,1905.42,Approved,Damaged
R002422,O017520,2026-03-24,Damaged Product,Product Issue,2756.21,Approved,Good
R002423,O017527,2025-09-21,Product Quality Issue,Product Issue,687.1,Approved,Opened
R002424,O017531,2026-05-16,Changed Mind,Customer Preference,2341.84,Approved,Opened
R002425,O017533,2025-09-14,Changed Mind,Customer Preference,3332.42,Approved,Damaged
R002426,O017535,2026-08-06,Wrong Size,Customer Preference,2159.56,Approved,Damaged
R002427,O017541,2026-04-03,Damaged Product ,Product Issue,384.06,Approved,Good
R002428,O017549,2025-10-08,Wrong Size,Customer Preference,2284.72,Approved,Damaged
R002429,O017550,2026-07-26,Missing Accessories,Product Issue,169.35,Rejected,Opened
R002430,O017553,2026-06-10,Late Delivery,Customer Preference,338.12,Approved,Damaged
R002431,O017554,2025-11-16,Changed Mind,Customer Preference,204.93,Rejected,Opened
R002432,O017555,2026-05-07,Late Delivery,Customer Preference,761.74,Approved,Opened
R002433,O017561,2026-05-04,Late Delivery,Customer Preference,833.61,Approved,Opened
R002434,O017577,2025-11-20,Not as Expected,Customer Preference,925.67,Approved,Damaged
R002435,O017582,2026-01-31,Wrong Product,Product Issue,1844.64,Approved,Opened
R002436,O017587,2025-12-20,Not as Expected,Customer Preference,767.22,Approved,Damaged
R002437,O017589,2026-02-19,Late Delivery,Customer Preference,1085.29,Approved,Damaged
R002438,O017599,2026-02-23,Late Delivery,Customer Preference,419.47,Approved,Good
R002439,O017607,2025-12-09,Late Delivery,Customer Preference,823.65,Approved,Damaged
R002440,O017613,2026-03-22,Missing Accessories,Product Issue,1670.37,Approved,Damaged
R002441,O017620,2026-08-05,Damaged Product,Product Issue,884.05,Rejected,Good
R002442,O017641,2026-01-17,Wrong Size,Customer Preference,2014.98,Approved,Damaged
R002443,O017652,2026-08-09,Not as Expected,Customer Preference,1154.35,Approved,Good
R002444,O017654,2025-10-09,Changed Mind,Customer Preference,1831.67,Approved,Damaged
R002445,O017681,2026-01-09,Late Delivery,Customer Preference,627.27,Approved,Damaged
R002446,O017686,2025-11-23,Not as Expected,Customer Preference,2056.53,Rejected,Damaged
R002447,O017689,2026-04-22,Not as Expected,Customer Preference,1348.53,Approved,Opened
R002448,O017698,2025-11-19,Changed Mind,Customer Preference,2597.39,Approved,Good
R002449,O017703,2026-07-06,Late Delivery,Customer Preference,2234.89,Approved,Opened
R002450,O017712,2026-04-18,Changed Mind,Customer Preference,3300.38,Approved,Opened
R002451,O017717,2026-04-21,Damaged Product,Product Issue,1958.52,Approved,Damaged
R002452,O017729,2025-10-07,Wrong Size,Customer Preference,3470.83,Approved,Damaged
R002453,O017731,2025-12-03,Product Quality Issue,Product Issue,1802.44,Approved,Damaged
R002454,O017744,2026-08-17,Missing Accessories,Product Issue,849.28,Approved,Good
R002455,O017745,2026-01-10,Changed Mind,Customer Preference,876.2,Approved,Good
R002456,O017751,2025-11-28,Damaged Product,Product Issue,2018.02,Approved,Good
R002457,O017762,2026-04-07,Not as Expected,Customer Preference,1761.32,Approved,Opened
R002458,O017775,2025-09-14,Damaged Product,Product Issue,1415.05,Approved,Opened
R002459,O017777,2025-09-02,Wrong Product,Product Issue,655.5,Approved,Damaged
R002460,O017781,2026-02-28,Changed Mind,Customer Preference,1897.95,Approved,Good
R002461,O017783,2026-07-18,Wrong Size,Customer Preference,1720.9,Approved,Good
R002462,O017790,2025-12-31,Changed Mind,Customer Preference,3329.3,Approved,Good
R002463,O017792,2026-07-09,Damaged Product,Product Issue,3180.23,Approved,Opened
R002464,O017797,2025-11-05,Product Quality Issue,Product Issue,1907.51,Approved,Damaged
R002465,O017802,2025-09-14,Product Quality Issue,Product Issue,2438.63,Approved,Damaged
R002466,O017809,2025-11-05,Wrong Size,Customer Preference,1156.81,Rejected,Good
R002467,O017814,2025-11-24,Changed Mind,Customer Preference,776.09,Approved,Opened
R002468,O017832,2025-11-23,Missing Accessories,Product Issue,2336.85,Approved,Damaged
R002469,O017845,2026-02-13,Changed Mind,Customer Preference,1283.79,Approved,Damaged
R002470,O017854,2026-03-15,Changed Mind,Customer Preference,446.67,Approved,Opened
R002471,O017879,2025-11-12,Missing Accessories,Product Issue,2393.68,Approved,Good
R002472,O017889,2026-03-31,Missing Accessories,Product Issue,2000.38,Approved,Damaged
R002473,O017890,2026-06-28,Wrong Product,Product Issue,2773.95,Approved,Damaged
R002474,O017898,2026-01-10,Wrong Product,Product Issue,1228.07,Approved,Opened
R002475,O017904,2025-09-30,Damaged Product,Product Issue,301.96,Rejected,Damaged
R002476,O017907,2025-12-04,Missing Accessories,Product Issue,2875.21,Approved,Damaged
R002477,O017916,2025-09-10,Wrong Product,Product Issue,476.8,Approved,Opened
R002478,O017919,2026-02-12,Damaged Product,Product Issue,502.16,Approved,Good
R002479,O017924,2025-12-21,Late Delivery,Customer Preference,1329.78,Approved,Opened
R002480,O017930,2026-08-16,Changed Mind,Customer Preference,1328.52,Approved,Good
R002481,O017953,2025-10-24,Missing Accessories,Product Issue,1861.41,Approved,Opened
R002482,O017966,2026-07-17,Wrong Product,Product Issue,2233.32,Approved,Good
R002483,O017977,2025-09-14,Wrong Size,Customer Preference,391.97,Approved,Opened
R002484,O017997,2026-06-07,Changed Mind,Customer Preference,884.02,Approved,Opened
R002485,O017999,2026-03-08,Changed Mind,Customer Preference,672.32,Approved,Opened
R002486,O018000,2025-09-19,Wrong Size,Customer Preference,1146.18,Approved,Good
R002487,O018010,2026-03-24,Missing Accessories,Product Issue,1560.06,Approved,Good
R002488,O018027,2026-03-13,Late Delivery,Customer Preference,536.3,Rejected,Opened
R002489,O018071,2025-12-19,Product Quality Issue,Product Issue,300.75,Rejected,Damaged
R002490,O018087,2026-04-29,Missing Accessories,Product Issue,690.13,Approved,Opened
R002491,O018088,2026-04-08,Wrong Size,Customer Preference,803.26,Approved,Opened
R002492,O018097,2026-03-29,Damaged Product ,Product Issue,1067.06,Approved,Opened
R002493,O018115,2026-06-01,Late Delivery,Customer Preference,2433.68,Approved,Opened
R002494,O018118,2026-04-15,Wrong Size,Customer Preference,4097.78,Approved,Good
R002495,O018119,2026-02-26,Not as Expected,Customer Preference,302.54,Approved,Good
R002496,O018123,2025-10-19,Changed Mind,Customer Preference,1674.47,Approved,Opened
R002497,O018130,2026-01-26,Product Quality Issue,Product Issue,1005.56,Approved,Opened
R002498,O018137,2026-03-17,Wrong Size,Customer Preference,418.62,Rejected,Damaged
R002499,O018164,2026-06-22,Product Quality Issue,Product Issue,391.58,Approved,Good
R002500,O018171,2025-10-04,Not as Expected,Customer Preference,636.5,Approved,Damaged
R002501,O018176,2026-01-13,Wrong Size,Customer Preference,257.96,Approved,Opened
R002502,O018177,2026-07-24,Missing Accessories,Product Issue,1392.85,Approved,Damaged
R002503,O018180,2025-12-06,Wrong Product,Product Issue,343.82,Approved,Opened
R002504,O018181,2025-11-15,Not as Expected,Customer Preference,1389.01,Approved,Opened
R002505,O018205,2026-03-27,Product Quality Issue,Product Issue,488.81,Approved,Good
R002506,O018207,2025-10-03,Late Delivery,Customer Preference,2565.6,Approved,Opened
R002507,O018213,2026-02-10,Missing Accessories,Product Issue,1084.43,Approved,Good
R002508,O018222,2026-05-10,Changed Mind,Customer Preference,844.27,Approved,Opened
R002509,O018236,2026-07-16,Late Delivery,Customer Preference,1328.68,Approved,Damaged
R002510,O018247,2025-08-24,Wrong Size,Customer Preference,2255.57,Approved,Damaged
R002511,O018261,2026-06-17,Wrong Product,Product Issue,1102.67,Approved,Good
R002512,O018262,2026-08-16,Not as Expected,Customer Preference,211.33,Approved,Good
R002513,O018272,2026-01-01,Wrong Product,Product Issue,768.47,Approved,Damaged
R002514,O018273,2026-06-17,Not as Expected,Customer Preference,931.76,Rejected,Good
R002515,O018285,2026-08-05,Missing Accessories,Product Issue,375.76,Approved,Good
R002516,O018297,2026-02-28,Product Quality Issue,Product Issue,458.2,Approved,Damaged
R002517,O018307,2026-05-25,Missing Accessories,Product Issue,1387.32,Approved,Opened
R002518,O018308,2025-11-24,Late Delivery,Customer Preference,1877.48,Approved,Good
R002519,O018312,2025-09-21,Damaged Product,Product Issue,3233.94,Approved,Good
R002520,O018315,2026-07-12,Missing Accessories,Product Issue,1406.8,Approved,Damaged
R002521,O018316,2026-02-15,Product Quality Issue,Product Issue,874.31,Rejected,Damaged
R002522,O018338,2026-04-02,Product Quality Issue,Product Issue,893.76,Approved,Good
R002523,O018352,2025-10-04,Late Delivery,Customer Preference,970.03,Approved,Opened
R002524,O018354,2025-08-28,Product Quality Issue,Product Issue,3258.25,Approved,Opened
R002525,O018355,2025-10-21,Missing Accessories,Product Issue,1186.18,Approved,Damaged
R002526,O018358,2026-06-15,Wrong Product,Product Issue,640.36,Approved,Opened
R002527,O018363,2026-05-05,Not as Expected,Customer Preference,402.71,Approved,Damaged
R002528,O018369,2025-12-22,Late Delivery,Customer Preference,887.53,Approved,Good
R002529,O018372,2026-05-17,Wrong Product,Product Issue,157.25,Rejected,Damaged
R002530,O018417,2025-11-26,Wrong Product,Product Issue,1520.43,Approved,Good
R002531,O018428,2026-06-22,Not as Expected,Customer Preference,2803.31,Approved,Good
R002532,O018431,2026-04-06,Wrong Size,Customer Preference,1469.55,Approved,Damaged
R002533,O018433,2025-08-25,Wrong Product,Product Issue,550.42,Approved,Damaged
R002534,O018441,2026-07-27,Not as Expected,Customer Preference,1605.4,Approved,Damaged
R002535,O018443,2026-04-15,Product Quality Issue,Product Issue,5006.67,Approved,Good
R002536,O018445,2025-11-28,Not as Expected,Customer Preference,548.41,Approved,Damaged
R002537,O018462,2026-03-29,Damaged Product,Product Issue,1287.26,Rejected,Good
R002538,O018464,2026-02-20,Wrong Size,Customer Preference,369.5,Rejected,Good
R002539,O018469,2026-01-25,Missing Accessories,Product Issue,3541.1,Approved,Damaged
R002540,O018472,2026-05-06,Wrong Product,Product Issue,1782.77,Approved,Opened
R002541,O018499,2026-03-01,Product Quality Issue,Product Issue,2005.42,Approved,Opened
R002542,O018508,2026-03-13,Missing Accessories,Product Issue,5177.99,Approved,Good
R002543,O018510,2025-12-20,Late Delivery,Customer Preference,573.22,Rejected,Opened
R002544,O018530,2026-01-08,Missing Accessories,Product Issue,1644.84,Approved,Good
R002545,O018535,2025-10-28,Late Delivery,Customer Preference,1231.64,Approved,Damaged
R002546,O018538,2026-04-17,Wrong Size,Customer Preference,1883.42,Approved,Damaged
R002547,O018544,2026-04-07,Wrong Size,Customer Preference,1613.98,Approved,Good
R002548,O018553,2026-04-27,Product Quality Issue,Product Issue,1806.59,Approved,Good
R002549,O018559,2025-11-22,Wrong Size,Customer Preference,1764.43,Approved,Damaged
R002550,O018561,2026-03-05,Late Delivery,Customer Preference,788.7,Approved,Good
R002551,O018572,2026-05-01,Wrong Product,Product Issue,1293.03,Approved,Opened
R002552,O018582,2025-09-24,Damaged Product,Product Issue,1358.74,Approved,Opened
R002553,O018584,2025-11-09,Wrong Size,Customer Preference,1377.85,Approved,Good
R002554,O018586,2025-09-05,Changed Mind,Customer Preference,819.56,Approved,Good
R002555,O018597,2026-06-13,Not as Expected,Customer Preference,255.81,Approved,Damaged
R002556,O018600,2026-03-26,Not as Expected,Customer Preference,339.6,Approved,Good
R002557,O018616,2025-10-19,Missing Accessories,Product Issue,823.75,Approved,Damaged
R002558,O018630,2025-10-30,Changed Mind,Customer Preference,2992.41,Approved,Good
R002559,O018637,2026-02-27,Wrong Product,Product Issue,745.59,Approved,Opened
R002560,O018639,2026-08-23,Product Quality Issue,Product Issue,1507.91,Approved,Good
R002561,O018640,2026-02-27,Wrong Product,Product Issue,409.59,Approved,Good
R002562,O018645,2026-03-17,Wrong Size,Customer Preference,1252.36,Approved,Damaged
R002563,O018654,2025-11-01,Not as Expected,Customer Preference,2188.1,Approved,Damaged
R002564,O018659,2025-10-07,Missing Accessories,Product Issue,2766.14,Approved,Opened
R002565,O018677,2026-02-18,Not as Expected,Customer Preference,1524.17,Approved,Good
R002566,O018680,2026-08-04,Late Delivery,Customer Preference,847.71,Approved,Opened
R002567,O018683,2025-09-21,Missing Accessories,Product Issue,1606.98,Approved,Opened
R002568,O018691,2026-05-11,Damaged Product,Product Issue,1448.59,Approved,Good
R002569,O018700,2025-10-05,Not as Expected,Customer Preference,985.87,Approved,Good
R002570,O018710,2026-07-16,Wrong Product,Product Issue,612.78,Approved,Good
R002571,O018715,2026-03-24,Product Quality Issue,Product Issue,1675.15,Approved,Good
R002572,O018717,2025-12-03,Wrong Product,Product Issue,1732.47,Approved,Opened
R002573,O018720,2025-10-01,Late Delivery,Customer Preference,1223.6,Approved,Damaged
R002574,O018723,2026-07-25,Wrong Size,Customer Preference,3204.31,Approved,Good
R002575,O018729,2026-03-13,Changed Mind,Customer Preference,1237.61,Approved,Opened
R002576,O018737,2026-06-16,Not as Expected,Customer Preference,1423.46,Approved,Damaged
R002577,O018740,2026-05-08,Wrong Product,Product Issue,948.05,Approved,Good
R002578,O018743,2026-02-04,Changed Mind,Customer Preference,2202.28,Rejected,Damaged
R002579,O018749,2025-10-25,Damaged Product,Product Issue,1591.26,Approved,Damaged
R002580,O018750,2026-04-04,Wrong Product,Product Issue,1141.53,Approved,Good
R002581,O018753,2026-05-24,Not as Expected,Customer Preference,1402.71,Approved,Good
R002582,O018758,2026-08-01,Wrong Product,Product Issue,1636.06,Approved,Opened
R002583,O018763,2026-05-05,Wrong Size,Customer Preference,2650.92,Approved,Damaged
R002584,O018764,2026-05-05,Changed Mind,Customer Preference,2254.68,Approved,Good
R002585,O018765,2026-04-01,Not as Expected,Customer Preference,814.31,Approved,Damaged
R002586,O018775,2026-06-25,Late Delivery,Customer Preference,4052.13,Rejected,Good
R002587,O018784,2026-05-25,Wrong Product,Product Issue,1954.2,Rejected,Damaged
R002588,O018790,2026-07-18,Missing Accessories,Product Issue,1089.51,Approved,Damaged
R002589,O018793,2026-08-19,Damaged Product,Product Issue,1045.63,Approved,Damaged
R002590,O018813,2025-10-14,Not as Expected,Customer Preference,3312.9,Rejected,Good
R002591,O018825,2026-08-13,Missing Accessories,Product Issue,569.72,Approved,Damaged
R002592,O018831,2026-01-24,Late Delivery,Customer Preference,1097.11,Approved,Damaged
R002593,O018846,2026-04-30,Late Delivery,Customer Preference,572.1,Approved,Damaged
R002594,O018853,2026-07-13,Wrong Size,Customer Preference,1524.29,Approved,Good
R002595,O018856,2025-11-30,Damaged Product,Product Issue,2021.95,Approved,Good
R002596,O018858,2026-07-03,Damaged Product,Product Issue,3310.9,Rejected,Good
R002597,O018873,2026-05-19,Changed Mind,Customer Preference,1947.55,Approved,Damaged
R002598,O018893,2025-12-21,Late Delivery,Customer Preference,1345.09,Approved,Opened
R002599,O018897,2026-07-17,Wrong Size,Customer Preference,2148.12,Approved,Damaged
R002600,O018903,2026-04-04,Not as Expected,Customer Preference,1435.8,Approved,Good
R002601,O018914,2025-10-20,Damaged Product,Product Issue,454.64,Approved,Damaged
R002602,O018922,2026-07-17,Not as Expected,Customer Preference,941.03,Rejected,Opened
R002603,O018929,2026-04-23,Changed Mind,Customer Preference,2003.68,Rejected,Opened
R002604,O018939,2025-12-01,Missing Accessories,Product Issue,2342.94,Approved,Damaged
R002605,O018945,2025-10-28,Product Quality Issue,Product Issue,1281.61,Approved,Good
R002606,O018952,2026-01-09,Late Delivery,Customer Preference,3001.63,Approved,Opened
R002607,O018955,2026-05-21,Changed Mind,Customer Preference,1167.68,Approved,Good
R002608,O018960,2025-11-26,Damaged Product,Product Issue,2312.23,Approved,Good
R002609,O018968,2026-06-13,Damaged Product,Product Issue,1592.88,Approved,Opened
R002610,O018987,2026-06-30,Damaged Product,Product Issue,2961.7,Rejected,Opened
R002611,O019004,2026-06-24,Product Quality Issue,Product Issue,2210.01,Approved,Damaged
R002612,O019007,2026-06-15,Product Quality Issue,Product Issue,1425.12,Approved,Damaged
R002613,O019016,2026-05-02,Not as Expected,Customer Preference,1696.51,Approved,Good
R002614,O019017,2026-03-16,Late Delivery,Customer Preference,1437.17,Approved,Opened
R002615,O019021,2025-09-22,Product Quality Issue,Product Issue,807.74,Approved,Good
R002616,O019023,2025-10-17,Late Delivery,Customer Preference,258.66,Approved,Good
R002617,O019048,2026-03-28,Damaged Product,Product Issue,4556.67,Approved,Opened
R002618,O019049,2026-06-09,Changed Mind,Customer Preference,740.32,Approved,Damaged
R002619,O019061,2025-10-23,Damaged Product,Product Issue,1956.89,Approved,Opened
R002620,O019071,2026-01-21,Not as Expected,Customer Preference,2223.31,Approved,Opened
R002621,O019082,2026-07-27,Missing Accessories,Product Issue,2584.64,Approved,Damaged
R002622,O019086,2026-03-18,Not as Expected,Customer Preference,1394.68,Approved,Opened
R002623,O019092,2026-05-16,Missing Accessories,Product Issue,1888.49,Approved,Damaged
